WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_TO_SANCTION_RATIO,DISBURSED_TO_SANCTION_RATIO,RECOMMENDED_TO_SANCTION_RATIO,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,PAYMENT_SUCCESS_COUNT,PAYMENT_IN_PROGRESS_COUNT,PAYMENTS_PER_30_DAYS,PAYMENTS_PER_100_DAYS,RECOMMENDATION_DATE,SANCTION_DATE,COMPLETION_DURATION_DAYS,PAYMENT_AFTER_REPORTED_COMPLETION_DAYS,COMPLETION_BEFORE_LAST_PAYMENT,PEER_COUNT,PEER_MEDIAN_SANCTION,PEER_MEAN_SANCTION,SANCTION_PEER_Z_SCORE,SANCTION_TO_PEER_MEDIAN,MISSING_FIELD_COUNT,ATTACH_ID,FILE_STATUS,RULE_CANDIDATE,RULE_SCORE,RULE_SEVERITY,STAT_CANDIDATE,STAT_SCORE,STAT_SEVERITY,ML_CANDIDATE,ML_PERCENTILE,ML_SEVERITY,INDEPENDENT_SIGNAL_COUNT,DETECTOR_AGREEMENT,HYBRID_RISK_SCORE,HYBRID_RISK_LEVEL,INVESTIGATION_PRIORITY,INVESTIGATION_CANDIDATE,PEER_DATA_SUFFICIENT,SCORE_REGIME,DATA_QUALITY_TIER,DETECTOR_EVIDENCE,FACTUAL_EVIDENCE,VERIFICATION_FLAGS,INVESTIGATION_SUMMARY
313337,33,Uttar Pradesh,434,SANT KABIR NAGAR,3042528,LAXMIKANT PAPPU NISHAD,Normal/Others,NA-Street lights,installation of high mask light at various places in Ram nagar block (list attached),Pending for Sanction,22800000.0,22800000.0,,,,,1.0,,,,,,,2026-09-08,,,,0,2163,21497.0,51645.46000924642,46.09164850179592,1060.6131088058798,6,,,1,35.0,MEDIUM,1,35.0,MEDIUM,0,96.67422524565382,LOW,2,TWO METHODS AGREE,92.9,CRITICAL,P1,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 35.0; Statistical detector produced a candidate signal with score 35.0.,"Recommended amount: ₹22,800,000.00. Sanction amount: ₹22,800,000.00. Recommendation date: 2026-09-08. Peer-group size used by the feature set: 2,163. Peer median sanction amount: ₹21,497.00. Peer mean sanction amount: ₹51,645.46. Sanction peer z-score: 46.09. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Uttar Pradesh | SANT KABIR NAGAR | MP: LAXMIKANT PAPPU NISHAD. Hybrid risk level: CRITICAL; hybrid score: 92.90; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
241361,33,Uttar Pradesh,457,VARANASI,3017469,Shri Narendra Modi,Normal/Others,"WS/MP490/2025-2026/241361-Construction of roads, link roads, pathways or any other road with or without drainage system",Interlocking work from pitch road to Ranjit Patels house in Village Sabha Bharhariya Block Sevapuri. Length 100.00 m,Work Completed,512000.0,512000.0,511139.0,511139.0,0.998318359375,0.998318359375,1.0,1.0,1.0,0.0,1.0,,,2025-10-10,2025-10-17,210.0,70.0,1,1,512000.0,512000.0,,1.0,0,2178280.0,True,1,5.0,LOW,0,0.0,NONE,1,99.12358755035063,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,HIGH,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.12th percentile.,"Recommended amount: ₹512,000.00. Sanction amount: ₹512,000.00. Reported actual expenditure: ₹511,139.00. Recorded fund disbursement: ₹511,139.00. Actual-to-sanction ratio: 99.8%. Disbursed-to-sanction ratio: 99.8%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-10-10. Sanction date: 2025-10-17. Reported completion duration: 210 days. Recorded payment activity occurred 70 days after reported completion. Peer-group size used by the feature set: 1. Missing-field count: 0. Attachment identifier is present. File status: True.",1. Verify the reported completion date against payment and measurement records. 2. Peer comparison is weak because fewer than 10 comparable works are available. 3. Confirm findings against original government records and supporting documents.,"Uttar Pradesh | VARANASI | MP: Shri Narendra Modi. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
241244,33,Uttar Pradesh,457,VARANASI,3017469,Shri Narendra Modi,Normal/Others,"WS/MP490/2025-2026/241244-Construction of roads, link roads, pathways or any other road with or without drainage system",Interlocking work from Mahatma Gandhi School to Ranjit Kharwars house in ward no 4 village Shivdaspur Length 93 m,Physical Inspection,273000.0,273000.0,246030.0,246030.0,0.9012087912087912,0.9012087912087912,1.0,1.0,1.0,0.0,1.0,,,2025-10-10,2025-10-15,,,0,1,273000.0,273000.0,,1.0,1,2375353.0,True,1,5.0,LOW,0,0.0,NONE,1,99.11306294669768,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,MEDIUM,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.11th percentile.,"Recommended amount: ₹273,000.00. Sanction amount: ₹273,000.00. Reported actual expenditure: ₹246,030.00. Recorded fund disbursement: ₹246,030.00. Actual-to-sanction ratio: 90.1%. Disbursed-to-sanction ratio: 90.1%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-10-10. Sanction date: 2025-10-15. Peer-group size used by the feature set: 1. Missing-field count: 1. Attachment identifier is present. File status: True.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Uttar Pradesh | VARANASI | MP: Shri Narendra Modi. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
282366,34,West Bengal,534,GHATAL,3017491,Shri Deepak (Dev) Adhikari,Normal/Others,WS/MP249/2026-2027/282366-Lighting of public spaces,Installation of Mini Mast Light 29NOS 250000 each,Vendor Identification,7247584.0,7247584.0,,7247383.0,,0.9999722666201593,1.0,1.0,1.0,0.0,1.0,,,2026-07-18,2026-08-27,,,0,1,7247584.0,7247584.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.11019260024683,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.11th percentile.,"Recommended amount: ₹7,247,584.00. Sanction amount: ₹7,247,584.00. Recorded fund disbursement: ₹7,247,383.00. Disbursed-to-sanction ratio: 100.0%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2026-07-18. Sanction date: 2026-08-27. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"West Bengal | GHATAL | MP: Shri Deepak (Dev) Adhikari. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
288689,8,Chhattisgarh,87,KORBA,3018366,Jyotsna Charandas Mahant,Normal/Others,WS/MP429/2026-2027/288689-Construction of common work sheds/ common covered sitting area,Shed construction,Vendor Identification,1000000.0,1000000.0,,400000.0,,0.4,1.0,1.0,1.0,0.0,1.0,,,2026-06-23,2026-08-14,,,0,1,1000000.0,1000000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.1082790359463,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.11th percentile.,"Recommended amount: ₹1,000,000.00. Sanction amount: ₹1,000,000.00. Recorded fund disbursement: ₹400,000.00. Disbursed-to-sanction ratio: 40.0%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2026-06-23. Sanction date: 2026-08-14. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Chhattisgarh | KORBA | MP: Jyotsna Charandas Mahant. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
156452,8,Chhattisgarh,93,RAIPUR,3043392,BRIJMOHAN AGRAWAL,Normal/Others,WS/MP18336/2025-2026/156452-Construction of community centers and community halls,"ATIRIKTA KAKSHA NIRMAN (SAMUDAYIK BHAWAN ME), WARD NO. 10, MANA CAMP, RADHA KRISHNA SEWA SANGH KE PASS, RAIPUR",Vendor Identification,500000.0,500000.0,,250000.0,,0.5,1.0,1.0,1.0,0.0,1.0,,,2024-12-05,2025-11-25,,,0,1,500000.0,500000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.10732225379604,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.11th percentile.,"Recommended amount: ₹500,000.00. Sanction amount: ₹500,000.00. Recorded fund disbursement: ₹250,000.00. Disbursed-to-sanction ratio: 50.0%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2024-12-05. Sanction date: 2025-11-25. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Chhattisgarh | RAIPUR | MP: BRIJMOHAN AGRAWAL. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
143603,21,Maharashtra,267,MUMBAI NORTH,3042792,Piyush Vedprakash Goyal,Normal/Others,"WS/MP18307/2025-2026/143603-Construction of roads, link roads, pathways or any other road with or without drainage system","Ward 2 -Construction of Drains and footpaths at Sai Kripa Chawl, Sambhaji Nagar, Dubey Chawl, Babli Pada, Tare Compound, Raja Ram Mhatre Chawl  Bharwad Chawl Dahisar",Work partially Completed,2500000.0,2500000.0,,2498104.0,,0.9992416,1.0,1.0,1.0,0.0,1.0,,,2024-09-25,2026-01-30,,,0,1,2500000.0,2500000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.10540868949548,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.11th percentile.,"Recommended amount: ₹2,500,000.00. Sanction amount: ₹2,500,000.00. Recorded fund disbursement: ₹2,498,104.00. Disbursed-to-sanction ratio: 99.9%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2024-09-25. Sanction date: 2026-01-30. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Maharashtra | MUMBAI NORTH | MP: Piyush Vedprakash Goyal. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
224941,20,Madhya Pradesh,223,DHAR(ST),3042385,SAVITRI THAKUR,Normal/Others,WS/MP18102/2026-2027/224941-Construction of additional rooms and halls in the existing public and community building,MANAWAR ME SARASWATI SHISHU MANDIR  ME ATIRIKT KAKSH NIRMAN ,Vendor Identification,700000.0,700000.0,,350000.0,,0.5,1.0,1.0,1.0,0.0,1.0,,,2025-08-06,2026-09-03,,,0,1,700000.0,700000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.10062477874412,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.10th percentile.,"Recommended amount: ₹700,000.00. Sanction amount: ₹700,000.00. Recorded fund disbursement: ₹350,000.00. Disbursed-to-sanction ratio: 50.0%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-08-06. Sanction date: 2026-09-03. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Madhya Pradesh | DHAR(ST) | MP: SAVITRI THAKUR. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
290927,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/290927-Purchase of training equipment,Bageshwar ke mandalsera mai Aanandi Academy Bageshwar mai Robotick prayogshala hetu (Karydai Sanstha Vidhyalay Prabandh Samiti),Vendor Identification,499000.0,499000.0,,267100.0,,0.5352705410821643,1.0,2.0,1.0,0.0,2.0,,,2026-07-01,2026-08-19,,,0,1,499000.0,499000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.09010017509114,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.09th percentile.,"Recommended amount: ₹499,000.00. Sanction amount: ₹499,000.00. Recorded fund disbursement: ₹267,100.00. Disbursed-to-sanction ratio: 53.5%. Payment transaction count: 2. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 2. Recommendation date: 2026-07-01. Sanction date: 2026-08-19. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Uttarakhand | ALMORA(SC) | MP: Ajay Tamta. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
246450,21,Maharashtra,253,MAVAL,3019099,Shrirang Appa Barne,Normal/Others,"WS/MP685/2026-2027/246450-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction a Road At Usarli Kh in Deravli Between Om Ekdant Residancy to Padmavati Building Tal Panvel Dist Raigad ,Work partially Completed,1000000.0,1000000.0,,500000.0,,0.5,1.0,1.0,1.0,0.0,1.0,,,2025-11-06,2026-08-31,,,0,1,1000000.0,1000000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.08722982864032,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.09th percentile.,"Recommended amount: ₹1,000,000.00. Sanction amount: ₹1,000,000.00. Recorded fund disbursement: ₹500,000.00. Disbursed-to-sanction ratio: 50.0%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-11-06. Sanction date: 2026-08-31. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Maharashtra | MAVAL | MP: Shrirang Appa Barne. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
227423,33,Uttar Pradesh,440,KANNAUJ,3043488,AKHILESH YADAV,Normal/Others,"WS/MP18345/2026-2027/227423-Construction of roads, link roads, pathways or any other road with or without drainage system",CC road construction work from the door of Shri Om Prakash Batham to the door of Shri Samar Bahadur distance approximately 200 meters Vijay Kumar Yadav 9198475941,Work partially Completed,1393400.0,1393400.0,,835029.0,,0.5992744366298264,1.0,1.0,1.0,0.0,1.0,,,2025-08-17,2026-06-24,,,0,1,1393400.0,1393400.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.07670522498732,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.08th percentile.,"Recommended amount: ₹1,393,400.00. Sanction amount: ₹1,393,400.00. Recorded fund disbursement: ₹835,029.00. Disbursed-to-sanction ratio: 59.9%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-08-17. Sanction date: 2026-06-24. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Uttar Pradesh | KANNAUJ | MP: AKHILESH YADAV. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
229064,5,Assam,31,Darrang-Udalguri,3018955,Dilip Saikia,Normal/Others,WS/MP538/2026-2027/229064-Construction of community centers and community halls,"Const. of Community Hall Near Barkhopa Balbosti
",Work partially Completed,300000.0,300000.0,,120000.0,,0.4,1.0,1.0,1.0,0.0,1.0,,,2025-08-26,2026-07-01,,,0,1,300000.0,300000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.06905096778516,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.07th percentile.,"Recommended amount: ₹300,000.00. Sanction amount: ₹300,000.00. Recorded fund disbursement: ₹120,000.00. Disbursed-to-sanction ratio: 40.0%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-08-26. Sanction date: 2026-07-01. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Assam | Darrang-Udalguri | MP: Dilip Saikia. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
206719,5,Assam,34,JORHAT,3042300,GAURAV GOGOI,Normal/Others,WS/MP18024/2025-2026/206719-Construction of community centers and community halls,"Construction of Swantali Jubak Sangha Building, Borhat, Lohalia, Naharpukhuri GP",Vendor Identification,200000.0,200000.0,,80894.0,,0.40447,1.0,1.0,1.0,0.0,1.0,,,2025-06-05,2025-11-20,,,0,1,200000.0,200000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.06809418563486,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.07th percentile.,"Recommended amount: ₹200,000.00. Sanction amount: ₹200,000.00. Recorded fund disbursement: ₹80,894.00. Disbursed-to-sanction ratio: 40.4%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-06-05. Sanction date: 2025-11-20. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Assam | JORHAT | MP: GAURAV GOGOI. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
245339,30,Tamil Nadu,381,MAYILADUTHURAI,3044147,SUDHA R,Normal/Others,WS/MP18179/2025-2026/245339-Lighting of public spaces,Installation of High Mast Light (16 m) at curve near Palaivana Nathar Karuppaiya Temple in Thiruppalaithurai at Papanasam Town Panchayat.,Physical Inspection,900000.0,900000.0,862659.0,862659.0,0.95851,0.95851,1.0,1.0,1.0,0.0,1.0,,,2025-10-31,2025-12-08,,,0,1,900000.0,900000.0,,1.0,1,2427455.0,True,1,5.0,LOW,0,0.0,NONE,1,99.06522383918406,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,MEDIUM,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.07th percentile.,"Recommended amount: ₹900,000.00. Sanction amount: ₹900,000.00. Reported actual expenditure: ₹862,659.00. Recorded fund disbursement: ₹862,659.00. Actual-to-sanction ratio: 95.9%. Disbursed-to-sanction ratio: 95.9%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-10-31. Sanction date: 2025-12-08. Peer-group size used by the feature set: 1. Missing-field count: 1. Attachment identifier is present. File status: True.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Tamil Nadu | MAYILADUTHURAI | MP: SUDHA R. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
290928,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/290928-Purchase of training equipment,Bageshwar mandalsera mai Aanandi Academy mai computer kray hetu (Karydai Sanstha Vidhyalay Prabandh Samiti),Vendor Identification,499000.0,499000.0,,150000.0,,0.30060120240480964,1.0,1.0,1.0,0.0,1.0,,,2026-07-01,2026-08-19,,,0,1,499000.0,499000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.06139671058295,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.06th percentile.,"Recommended amount: ₹499,000.00. Sanction amount: ₹499,000.00. Recorded fund disbursement: ₹150,000.00. Disbursed-to-sanction ratio: 30.1%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2026-07-01. Sanction date: 2026-08-19. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Uttarakhand | ALMORA(SC) | MP: Ajay Tamta. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
196131,26,Puducherry,547,Puducherry,3019122,Vaithilingam Ve,Normal/Others,"WS/MP710/2026-2027/196131-Construction of roads, link roads, pathways or any other road with or without drainage system","Improvements to the Periya Pallivasal theru at Nallambal in Thirunallar Constituency, Karaikal.",Work partially Completed,2366000.0,2366000.0,,2214985.0,,0.9361728655959425,1.0,1.0,1.0,0.0,1.0,,,2025-05-02,2026-05-19,,,0,1,2366000.0,2366000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.05469923553106,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.05th percentile.,"Recommended amount: ₹2,366,000.00. Sanction amount: ₹2,366,000.00. Recorded fund disbursement: ₹2,214,985.00. Disbursed-to-sanction ratio: 93.6%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-05-02. Sanction date: 2026-05-19. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Puducherry | Puducherry | MP: Vaithilingam Ve. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
205026,14,Haryana,139,AMBALA (SC),3042338,VARUN CHAUDHRY,Normal/Others,WS/MP18060/2025-2026/205026-Construction of community centers and community halls,Construction of Hall,Work partially Completed,1200000.0,1200000.0,,747034.0,,0.6225283333333334,1.0,1.0,1.0,0.0,1.0,,,2025-05-29,2025-09-18,,,0,1,1200000.0,1200000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.05182888908024,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.05th percentile.,"Recommended amount: ₹1,200,000.00. Sanction amount: ₹1,200,000.00. Recorded fund disbursement: ₹747,034.00. Disbursed-to-sanction ratio: 62.3%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-05-29. Sanction date: 2025-09-18. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Haryana | AMBALA (SC) | MP: VARUN CHAUDHRY. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
223632,5,Assam,31,Darrang-Udalguri,3018955,Dilip Saikia,Normal/Others,WS/MP538/2025-2026/223632-Construction of community centers and community halls,Const. of Bhog Ghar Near Kahibari Namghar,Vendor Identification,300000.0,300000.0,,120703.0,,0.40234333333333333,1.0,1.0,1.0,0.0,1.0,,,2025-07-31,2026-03-02,,,0,1,300000.0,300000.0,,1.0,2,,,1,5.0,LOW,0,0.0,NONE,1,99.0499153247797,HIGH,2,TWO METHODS AGREE,40.3,HIGH,P2,1,0,SPARSE_PEER,LOW,Rule detector produced a candidate signal with score 5.0; Isolation Forest produced an ML anomaly signal at the 99.05th percentile.,"Recommended amount: ₹300,000.00. Sanction amount: ₹300,000.00. Recorded fund disbursement: ₹120,703.00. Disbursed-to-sanction ratio: 40.2%. Payment transaction count: 1. Unique vendor count: 1. Successful payment count: 0. In-progress payment count: 1. Recommendation date: 2025-07-31. Sanction date: 2026-03-02. Peer-group size used by the feature set: 1. Missing-field count: 2. Attachment identifier is not present in the available record.",1. Peer comparison is weak because fewer than 10 comparable works are available. 2. Confirm findings against original government records and supporting documents.,"Assam | Darrang-Udalguri | MP: Dilip Saikia. Hybrid risk level: HIGH; hybrid score: 40.30; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
